# Mass range = (M200b>1.5e12)&(M200b<2e12) 
#  X Y Z M200b M200c tidal_anisotropy
7.066119999999999379e+01 5.939728999999999814e+01 1.584543899999999894e+02 1.503700000000000000e+12 1.210400000000000000e+12 5.188145342483416744e-01
8.825099000000000160e+01 5.085826999999999742e+01 1.842752000000000123e+02 1.509400000000000000e+12 1.181300000000000000e+12 2.166719276115508297e+00
8.515153999999999712e+01 6.849769000000000574e+01 1.516359600000000114e+02 1.518900000000000000e+12 1.149600000000000000e+12 5.160998639496429119e-01
8.030787999999999727e+01 7.994620999999999356e+01 1.646853299999999933e+02 1.598100000000000000e+12 1.079300000000000000e+12 1.483903973033628143e-01
6.671377999999999986e+01 6.021936000000000178e+01 1.601682000000000130e+02 1.517600000000000000e+12 1.129400000000000000e+12 3.078342812579297760e-01
9.254439999999999600e+01 5.916029999999999944e+01 1.786718299999999999e+02 1.532800000000000000e+12 1.124900000000000000e+12 4.098450915650066473e-01
7.901003000000000043e+01 7.153418000000000632e+01 1.767847999999999900e+02 1.504300000000000000e+12 1.029900000000000000e+12 8.030609191634311417e-01
8.853967000000000098e+01 7.175394000000000005e+01 1.510925000000000011e+02 1.539800000000000000e+12 1.120500000000000000e+12 2.165052864975788860e-01
7.942980000000000018e+01 6.678803999999999519e+01 1.789224100000000135e+02 1.593700000000000000e+12 1.042000000000000000e+12 1.919637055695056771e-01
6.910268000000000654e+01 5.850576000000000221e+01 1.625241000000000042e+02 1.542400000000000000e+12 9.830500000000000000e+11 2.230378041338035022e-01
6.070877000000000123e+01 1.307499200000000030e+02 4.696744000000000341e+01 1.578500000000000000e+12 1.354900000000000000e+12 1.974458317702665611e-01
9.581673999999999580e+01 1.050483600000000024e+02 4.406172999999999718e+01 1.594300000000000000e+12 1.320000000000000000e+12 1.266713443871950451e-01
9.329474000000000444e+01 1.481605999999999881e+02 1.939037000000000077e+01 1.589200000000000000e+12 1.230700000000000000e+12 2.042237471585248154e-01
6.246045999999999765e+01 1.362271100000000104e+02 4.031067000000000178e+01 1.595600000000000000e+12 1.258600000000000000e+12 3.034002052524859550e-01
6.309346000000000032e+01 1.264684199999999947e+02 2.689033999999999835e+01 1.536000000000000000e+12 1.245300000000000000e+12 6.469257255237718107e-01
8.687314999999999543e+01 1.433121800000000121e+02 5.675729999999999720e+00 1.537300000000000000e+12 1.259200000000000000e+12 5.922910500237522635e-01
9.700482999999999834e+01 1.065560600000000022e+02 3.107922999999999902e+01 1.593000000000000000e+12 1.237000000000000000e+12 2.069874391991509133e-01
6.427261000000000024e+01 1.415047299999999950e+02 2.424800000000000111e+01 1.539800000000000000e+12 1.278200000000000000e+12 2.868858331578127419e-01
6.487494999999999834e+01 1.069973200000000020e+02 3.295179000000000258e+01 1.530300000000000000e+12 1.255400000000000000e+12 3.952083678165392855e-01
8.606771000000000527e+01 1.108768100000000061e+02 2.868629999999999924e+01 1.523300000000000000e+12 1.226900000000000000e+12 1.537156824403046185e-01
8.781104000000000553e+01 1.416248300000000029e+02 5.681210000000000093e+00 1.531600000000000000e+12 1.225000000000000000e+12 3.010848218211526484e-01
7.268478000000000350e+01 1.307612200000000087e+02 2.479029999999999845e+00 1.581600000000000000e+12 1.181900000000000000e+12 2.887776545619408219e-01
6.463594000000000506e+01 1.475271600000000092e+02 1.106170000000000009e+01 1.551200000000000000e+12 1.205400000000000000e+12 1.867267578297258923e-01
7.971341999999999928e+01 1.400211199999999963e+02 2.394537000000000049e+01 1.537900000000000000e+12 1.200300000000000000e+12 1.583070883510587501e-01
5.204359999999999786e+01 1.077909199999999998e+02 2.881744000000000128e+01 1.569000000000000000e+12 1.092600000000000000e+12 3.813188738696687285e-01
5.897312999999999761e+01 1.223579299999999961e+02 4.396630000000000038e+00 1.504300000000000000e+12 1.199700000000000000e+12 3.192862905444016075e-01
6.345481999999999800e+01 1.405911000000000115e+02 1.939962999999999838e+01 1.524600000000000000e+12 1.120500000000000000e+12 4.667473909195977155e-01
5.526610999999999763e+01 1.307552799999999991e+02 4.963546000000000191e+01 1.558200000000000000e+12 1.085000000000000000e+12 2.520694497763925068e-01
5.754552000000000334e+01 1.271093000000000046e+02 1.775171999999999883e+01 1.504300000000000000e+12 1.130000000000000000e+12 4.626375233497161399e-01
5.965297999999999945e+01 1.249383499999999998e+02 5.771759999999999557e+00 1.555000000000000000e+12 1.084400000000000000e+12 4.798915390456880425e-01
6.131535999999999831e+01 1.470830799999999954e+02 3.390567000000000064e+01 1.584200000000000000e+12 8.582700000000000000e+11 4.988225097625527127e-01
7.948143000000000313e+01 1.279531999999999954e+02 9.522908999999999935e+01 1.570900000000000000e+12 1.273800000000000000e+12 5.123653641386523017e-01
8.461521999999999366e+01 1.301403500000000122e+02 9.953085000000000093e+01 1.543000000000000000e+12 1.277600000000000000e+12 2.935993441786555747e-01
9.442486999999999853e+01 1.218316300000000041e+02 8.139491999999999905e+01 1.543600000000000000e+12 1.287700000000000000e+12 3.918859896085314376e-01
6.311986999999999881e+01 1.153575199999999938e+02 5.439235000000000042e+01 1.515100000000000000e+12 1.327000000000000000e+12 6.161929419748063408e-01
8.839536999999999978e+01 1.346579900000000123e+02 8.471802999999999884e+01 1.552500000000000000e+12 1.205400000000000000e+12 1.939811035711236087e-01
5.297858999999999696e+01 1.399616200000000106e+02 6.756108000000000402e+01 1.530900000000000000e+12 1.270000000000000000e+12 5.670190099108797233e-01
7.532734999999999559e+01 1.008518300000000067e+02 8.007685999999999638e+01 1.517600000000000000e+12 1.263700000000000000e+12 1.542655852665729133e-01
8.038029000000000224e+01 1.348702399999999955e+02 5.220411000000000001e+01 1.560700000000000000e+12 1.209200000000000000e+12 4.583685187137814254e-01
8.944756999999999891e+01 1.094102199999999954e+02 8.807853000000000065e+01 1.594900000000000000e+12 9.418800000000000000e+11 1.543534069115068685e-01
6.509915999999999769e+01 1.371507900000000006e+02 5.347540999999999656e+01 1.517600000000000000e+12 1.218000000000000000e+12 1.670992593862560271e-01
7.530173000000000627e+01 1.144680500000000052e+02 7.408723000000000525e+01 1.555700000000000000e+12 1.202800000000000000e+12 2.874129422869630690e-01
9.386521999999999366e+01 1.482052500000000066e+02 9.548376000000000374e+01 1.589200000000000000e+12 1.161000000000000000e+12 3.814557233347304899e-01
5.552553999999999945e+01 1.280675999999999988e+02 5.073890999999999707e+01 1.510000000000000000e+12 1.209200000000000000e+12 1.198245552804472897e-01
9.378218999999999994e+01 1.217943400000000054e+02 8.181342999999999677e+01 1.530300000000000000e+12 1.182600000000000000e+12 5.450809246213859094e-01
7.660898000000000252e+01 1.411552700000000016e+02 8.821071000000000595e+01 1.506900000000000000e+12 1.162300000000000000e+12 4.002542680961209687e-01
6.469028000000000134e+01 1.442487500000000011e+02 7.761543000000000347e+01 1.530300000000000000e+12 1.109700000000000000e+12 1.701504688903474893e-01
9.782661000000000229e+01 1.301312100000000100e+02 9.247156999999999982e+01 1.584800000000000000e+12 1.086900000000000000e+12 2.551803743081322851e-01
7.138272000000000617e+01 1.129513199999999955e+02 8.256271999999999878e+01 1.505000000000000000e+12 1.100200000000000000e+12 3.211176780621601279e-01
5.974034000000000333e+01 1.183187499999999943e+02 8.390532000000000323e+01 1.523300000000000000e+12 1.128100000000000000e+12 3.437098121341878865e-01
5.898127999999999815e+01 1.346854999999999905e+02 6.799293000000000120e+01 1.520200000000000000e+12 1.040700000000000000e+12 6.994398636182427298e-01
6.460560999999999865e+01 1.380473200000000134e+02 5.620989000000000146e+01 1.524000000000000000e+12 9.950900000000000000e+11 1.761588176425098462e-01
5.021927999999999770e+01 1.468546000000000049e+02 9.282160000000000366e+01 1.566400000000000000e+12 9.501100000000000000e+11 3.572797856436187858e-01
6.079820000000000135e+01 1.151601500000000016e+02 1.106255599999999930e+02 1.593700000000000000e+12 1.432800000000000000e+12 1.362182514382010767e+00
8.626379000000000019e+01 1.190349800000000045e+02 1.297970100000000002e+02 1.580400000000000000e+12 1.364400000000000000e+12 4.002930574302358546e-01
8.790357000000000198e+01 1.360267299999999864e+02 1.102066800000000057e+02 1.598700000000000000e+12 1.353000000000000000e+12 1.009495465452071139e+00
9.038666999999999518e+01 1.270334799999999973e+02 1.140648199999999974e+02 1.550000000000000000e+12 1.371300000000000000e+12 1.021742921661422443e+00
9.211339999999999861e+01 1.100720100000000059e+02 1.250083199999999977e+02 1.588000000000000000e+12 1.299100000000000000e+12 8.541478623964281480e-01
5.954464999999999719e+01 1.096447299999999956e+02 1.079228300000000047e+02 1.590500000000000000e+12 1.315600000000000000e+12 7.610631138274812635e-01
9.722310000000000230e+01 1.299182099999999878e+02 1.257204600000000028e+02 1.568300000000000000e+12 1.341600000000000000e+12 2.569457550928183620e-01
6.595692999999999984e+01 1.394994199999999864e+02 1.080530799999999942e+02 1.530300000000000000e+12 1.378300000000000000e+12 8.846828935222682544e-01
8.212810000000000343e+01 1.373063400000000058e+02 1.180956400000000031e+02 1.563900000000000000e+12 1.283300000000000000e+12 4.565211080744436267e-01
9.701327999999999463e+01 1.451611499999999921e+02 1.253584100000000063e+02 1.591800000000000000e+12 1.209800000000000000e+12 5.943538837876448655e-01
7.609852999999999668e+01 1.341885800000000017e+02 1.031781399999999991e+02 1.567700000000000000e+12 1.267500000000000000e+12 1.606447842018979277e-01
9.505830000000000268e+01 1.081384999999999934e+02 1.224300900000000070e+02 1.580400000000000000e+12 1.271300000000000000e+12 3.984685386696925624e-01
8.911181999999999448e+01 1.223637400000000071e+02 1.165071300000000036e+02 1.536000000000000000e+12 1.228800000000000000e+12 2.036029099159834654e+00
9.581177999999999884e+01 1.131933199999999999e+02 1.198114499999999936e+02 1.529000000000000000e+12 1.289600000000000000e+12 2.041408604455952958e+00
9.516322999999999865e+01 1.056549499999999995e+02 1.168100900000000024e+02 1.501800000000000000e+12 1.268700000000000000e+12 4.704787561333079182e-01
9.130204000000000519e+01 1.176515500000000003e+02 1.429949599999999919e+02 1.560100000000000000e+12 1.190200000000000000e+12 3.401397918394355457e-01
9.558075999999999794e+01 1.097743700000000047e+02 1.467689499999999896e+02 1.535400000000000000e+12 1.242700000000000000e+12 7.082274159926639223e-01
9.475897999999999399e+01 1.458743100000000084e+02 1.008501899999999978e+02 1.519500000000000000e+12 1.245300000000000000e+12 7.240076939677906331e-01
6.301438999999999879e+01 1.270092000000000070e+02 1.408776900000000012e+02 1.517000000000000000e+12 1.156600000000000000e+12 2.677724794767287753e-01
5.171517000000000053e+01 1.055030500000000018e+02 1.388198199999999929e+02 1.532200000000000000e+12 1.242100000000000000e+12 2.042580118465152084e-01
5.523076999999999970e+01 1.009506599999999992e+02 1.063270799999999952e+02 1.581000000000000000e+12 1.156600000000000000e+12 3.454708680313554048e-01
7.008332000000000050e+01 1.230066099999999949e+02 1.369112700000000018e+02 1.534700000000000000e+12 1.205400000000000000e+12 2.570169283993570808e-01
8.512703999999999382e+01 1.448720999999999890e+02 1.228533599999999950e+02 1.579700000000000000e+12 1.193300000000000000e+12 5.038218098532402101e-01
9.732165999999999428e+01 1.492608500000000049e+02 1.005847100000000012e+02 1.533500000000000000e+12 1.178800000000000000e+12 4.833896906913046632e-01
6.760998999999999626e+01 1.175621900000000011e+02 1.156777699999999953e+02 1.579100000000000000e+12 1.176900000000000000e+12 1.154881441763868644e+00
6.134852999999999668e+01 1.142342100000000045e+02 1.100931599999999975e+02 1.569600000000000000e+12 1.179400000000000000e+12 1.404720637275149286e+00
7.911700999999999340e+01 1.365351300000000094e+02 1.327634999999999934e+02 1.520800000000000000e+12 1.239600000000000000e+12 1.459530225139583859e+00
7.118802999999999770e+01 1.291369599999999878e+02 1.155042399999999958e+02 1.530300000000000000e+12 1.173100000000000000e+12 4.386094302547094426e-01
5.693636000000000053e+01 1.028248700000000042e+02 1.033356100000000026e+02 1.517600000000000000e+12 1.230100000000000000e+12 4.402261035321307636e-01
6.908101000000000624e+01 1.414327999999999861e+02 1.334906200000000069e+02 1.510700000000000000e+12 1.196500000000000000e+12 2.209964247092758294e-01
7.574818000000000495e+01 1.284076499999999896e+02 1.426171600000000126e+02 1.537300000000000000e+12 1.101500000000000000e+12 2.594561536353483522e-01
7.348847000000000662e+01 1.369400200000000041e+02 1.132026999999999930e+02 1.581600000000000000e+12 1.138900000000000000e+12 2.529344011897839417e-01
6.835770999999999731e+01 1.474455100000000130e+02 1.355898699999999906e+02 1.547400000000000000e+12 1.165500000000000000e+12 5.185754069602176441e-01
9.936754999999999427e+01 1.367011599999999873e+02 1.194697599999999937e+02 1.543600000000000000e+12 1.060300000000000000e+12 4.682133771666203703e-01
9.333764999999999645e+01 1.338780700000000081e+02 1.108826399999999950e+02 1.540500000000000000e+12 1.155300000000000000e+12 8.187299795209288522e-01
8.557831000000000188e+01 1.008658400000000057e+02 1.088227200000000039e+02 1.524000000000000000e+12 1.145800000000000000e+12 6.820536872071452095e-01
8.253992999999999824e+01 1.385250900000000058e+02 1.481172200000000032e+02 1.514500000000000000e+12 1.114200000000000000e+12 3.977911785352089002e-01
5.018896000000000157e+01 1.325701099999999997e+02 1.042064100000000053e+02 1.522700000000000000e+12 1.130000000000000000e+12 1.937459101308059428e-01
8.985531000000000290e+01 1.341628000000000043e+02 1.115508200000000016e+02 1.555700000000000000e+12 1.157900000000000000e+12 1.746514582046660546e+00
7.674952999999999292e+01 1.441515400000000113e+02 1.122390400000000028e+02 1.566400000000000000e+12 1.100200000000000000e+12 4.176111762563358143e-01
6.715219999999999345e+01 1.070049000000000063e+02 1.145845300000000009e+02 1.514500000000000000e+12 1.101500000000000000e+12 2.862848875534579896e-01
6.724578999999999951e+01 1.421654200000000117e+02 1.090267000000000053e+02 1.519500000000000000e+12 1.086900000000000000e+12 8.221291203950421567e-01
5.698552000000000106e+01 1.300973400000000026e+02 1.082711800000000011e+02 1.513200000000000000e+12 1.141400000000000000e+12 4.603498957971732253e-01
8.714394000000000062e+01 1.072804600000000050e+02 1.176397800000000018e+02 1.511900000000000000e+12 1.107200000000000000e+12 1.464786774530453473e+00
6.361408999999999736e+01 1.021350000000000051e+02 1.488657499999999914e+02 1.536000000000000000e+12 9.805200000000000000e+11 7.010580684046284761e-01
7.579130999999999574e+01 1.143850099999999941e+02 1.203298300000000012e+02 1.503100000000000000e+12 6.068100000000000000e+11 6.575895637000049865e-01
6.863537999999999784e+01 1.418198199999999929e+02 1.519408699999999897e+02 1.532200000000000000e+12 1.256700000000000000e+12 2.043005979279631790e-01
6.143804999999999694e+01 1.381771899999999960e+02 1.669730500000000006e+02 1.554400000000000000e+12 1.239600000000000000e+12 2.439208607938034568e-01
5.118675000000000352e+01 1.206037000000000035e+02 1.661762799999999913e+02 1.553800000000000000e+12 1.221800000000000000e+12 2.012497414705416154e-01
6.209872000000000014e+01 1.141129200000000026e+02 1.640463100000000054e+02 1.515100000000000000e+12 1.286500000000000000e+12 4.202835471301935577e-01
9.886535000000000650e+01 1.107570800000000020e+02 1.821885699999999986e+02 1.548700000000000000e+12 1.290300000000000000e+12 4.112696464269592900e-01
7.459141999999999939e+01 1.454840199999999868e+02 1.966744799999999884e+02 1.541100000000000000e+12 1.237700000000000000e+12 5.568206913584983209e-01
6.802091000000000065e+01 1.405810899999999890e+02 1.768011999999999944e+02 1.548100000000000000e+12 1.169900000000000000e+12 1.482618599178353314e-01
6.090888999999999953e+01 1.167115500000000026e+02 1.959643000000000086e+02 1.529700000000000000e+12 1.255400000000000000e+12 1.661799923288178327e-01
